sentence,entity_pairs,actual_labels,llm_responses,complete_responses,extracted_labels
Investors have been after Google ( GOOGL ) CEO Larry Page for years to cut back on the pie-in-the-sky bets that many see as a costly distraction to the company's highly profitable core search and Internet advertising businesses.,"['Larry Page', 'Google']",employer,chief executive officer.,"ModelResponse(id='chatcmpl-fc579d3c-ac0d-48c0-3f30-ce2894dea339', created=1738132391, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='chief executive officer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=5, prompt_tokens=246, total_tokens=251, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",chief_executive_officer
"Vivendi now owns the largest record label Universal Music Group and French pay-TV operator Canal Plus (Paris: FR0000125460 - news ) , as well as a 19.9 percent stake in Telecom Italia (Other OTC: TIAJF - news ) and about 1 percent of Spain's Telefonica (Amsterdam: TA6.AS - news ) .","['Vivendi', 'Universal Music Group']",subsidiary,owned by.,"ModelResponse(id='chatcmpl-703613d5-6b9e-be89-03ec-b26204aca1bb', created=1738132392, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=290, total_tokens=294, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"Vivendi now owns the largest record label Universal Music Group and French pay-TV operator Canal Plus (Paris: FR0000125460 - news ) , as well as a 19.9 percent stake in Telecom Italia (Other OTC: TIAJF - news ) and about 1 percent of Spain's Telefonica (Amsterdam: TA6.AS - news ) .","['Universal Music Group', 'Vivendi']",owned_by,owned by.,"ModelResponse(id='chatcmpl-089f9bd6-9181-56ba-11df-19ab7c48585b', created=1738132392, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=290, total_tokens=294, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"Vivendi now owns the largest record label Universal Music Group and French pay-TV operator Canal Plus (Paris: FR0000125460 - news ) , as well as a 19.9 percent stake in Telecom Italia (Other OTC: TIAJF - news ) and about 1 percent of Spain's Telefonica (Amsterdam: TA6.AS - news ) .","['Universal Music Group', 'Vivendi']",parent_organization,owned by.,"ModelResponse(id='chatcmpl-1d7be27f-b6c1-ffa3-78a8-c2df727418d8', created=1738132392, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=290, total_tokens=294, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"British Airways and Iberia holding company International Airlines Group (IAG) said Thursday it had ordered 31 Airbus plans, including firm orders for 11 longhaul craft for its Spanish airline.","['British Airways', 'International Airlines Group']",owned_by,parent organization.,"ModelResponse(id='chatcmpl-aff87705-65aa-5593-320b-fef7168a10ce', created=1738132392, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='parent organization.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=242, total_tokens=246, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",parent_organization
"British Airways and Iberia holding company International Airlines Group (IAG) said Thursday it had ordered 31 Airbus plans, including firm orders for 11 longhaul craft for its Spanish airline.","['British Airways', 'International Airlines Group']",parent_organization,parent organization.,"ModelResponse(id='chatcmpl-d37d126b-11ea-24b9-34d4-d4440119f6f8', created=1738132393, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='parent organization.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=242, total_tokens=246, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",parent_organization
"One of the fund’s biggest bets is SABMiller (Xetra: BRW1.DE - news ) , the global beer and soft drinks business that owns Peroni and Castle lagers, among other brands.","['SABMiller', 'beer']",product_or_material_produced,owned by.,"ModelResponse(id='chatcmpl-ec2a503a-f4d5-0cc0-e498-c83b1ae49cc8', created=1738132393, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=246, total_tokens=250, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
The custom restoration is manufactured from start to finish using Autodesk software and using our technology.,"['Autodesk', 'software']",product_or_material_produced,manufacturer.,"ModelResponse(id='chatcmpl-3e46b375-b457-2d31-62fc-b557176006b0', created=1738132393, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=218, total_tokens=221, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",manufacturer
"The promised tax cuts may lead to yet another clash with the European Union over the speed with which Italy is cutting its debt, which Rome has said will not happen as quickly as EU rules require.","['eu', 'European Union']",operator,parent organization.,"ModelResponse(id='chatcmpl-0efdf5cc-b3d7-55b9-2cd8-8c468f9759d2', created=1738132394, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='parent organization.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=235, total_tokens=239, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",parent_organization
"Washington Prime Group is a retail REIT, which has ownership, management, acquisition and development of retail properties.","['Prime', 'retail']",industry,owned by.,"ModelResponse(id='chatcmpl-07a1a08c-d884-1db2-88ee-95b211a9cd2c', created=1738132394, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=215, total_tokens=219, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"Zia Haq, Hindustan Times , New Delhi | Updated: Jul 17, 2015 02:27 IST","['Hindustan Times', 'New Delhi']",headquarters_location,headquarters location.,"ModelResponse(id='chatcmpl-d138cbc6-d25f-4736-755d-1d6992729e82', created=1738132394, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='headquarters location.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=239, total_tokens=243, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",headquarters_location
"Under the terms of the proposed transaction, shareholders will receive 1.15 shares of comScore for each share of Rentrak stock they own.","['Comscore', 'Rentrak']",owner_of,owned by.,"ModelResponse(id='chatcmpl-949e3ac7-2e04-3c02-0aaa-0de89e60a970', created=1738132394, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=229, total_tokens=233, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"At a hearing in central London on Friday, District Judge Quentin Purdy agreed to the defense lawyer’s request to adjourn the hearing, setting a new date in February next year, after U.S. prosecutors released evidence overnight...","['Quentin Purdy', 'district judge']",position_held,position held.,"ModelResponse(id='chatcmpl-a224a289-c0f1-d3c0-eb3f-e7d6ac836291', created=1738132395, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='position held.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=249, total_tokens=253, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",position_held
"Petrobras may list at least 25 percent of gas-station network Petrobras Distribuidora SA, Chief Executive Officer Aldemir Bendine said in a July 2 televised interview with Globo News.","['Petrobras', 'Petrobras Distribuidora']",owner_of,owned by.,"ModelResponse(id='chatcmpl-cbeaafa7-e85e-0d52-dea2-e13accc9e758', created=1738132395, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=255, total_tokens=259, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"Last week, the Shiv Sena threatened the staging of two concerts by renowned Pakistani ghazal maestro Ghulam Ali that were subsequently cancelled in Mumbai and Pune.","['Shiv Sena', 'Mumbai']",location_of_formation,headquarters location.,"ModelResponse(id='chatcmpl-ecab3977-cb13-672e-cd77-4e31d9fa0c70', created=1738132395, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='headquarters location.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=232, total_tokens=236, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",headquarters_location
"Last week, the Shiv Sena threatened the staging of two concerts by renowned Pakistani ghazal maestro Ghulam Ali that were subsequently cancelled in Mumbai and Pune.","['Shiv Sena', 'Mumbai']",headquarters_location,headquarters location.,"ModelResponse(id='chatcmpl-1164b472-6640-0460-1a8c-25356e5d4feb', created=1738132396, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='headquarters location.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=232, total_tokens=236, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",headquarters_location
"She began her career in financial services with Primerica Corp., which evolved into today’s Citigroup, where her varied roles included CFO of Consumer Finance, CAO of the Global Consumer Group, and CFO of the Global Corporate & Investment Bank.","['Primerica', 'financial services']",industry,position held.,"ModelResponse(id='chatcmpl-3eaf064b-3fbd-d429-fbe3-eba387b1825c', created=1738132396, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='position held.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=249, total_tokens=253, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",position_held
"For the Three Months Currency % Change in Ended June 30, % Change as Exchange Rate Constant 2015 2014 Reported Impact Currency (In millions, except percentage information) Mattel Girls & Boys Brands: Barbie $ 80.2 $ 105.3 -24 % -13 % -11 % Other Girls 101.2 117.1 -14 % -19 % 5 % Wheels 91.4 84.2 8 % -18 % 26 % Entertainment 68.1 90.5 -25 % -15 % -10 % 340.9 397.1 -14 % -16 % 2 % Fisher-Price Brands: Core Fisher-Price 105.6 110.9 -5 % -14 % 9 % Fisher-Price Friends 45.5 41.9 9 % -14 % 23 % Other Fisher-Price 0.1 1.0 -92 % -1 % -91 % 151.2 153.8 -2 % -14 % 12 % Construction and Arts & Crafts Brands 19.4 18.5 Other - 0.5 Total Gross Sales $ 511.5 $ 569.9 -10 % -15 % 5 % Table of Contents","['Mattel', 'Fisher-Price']",owner_of,subsidiary.,"ModelResponse(id='chatcmpl-f8b69e06-8ff0-22af-9c09-acbf1a4f978f', created=1738132396, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='subsidiary.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=527, total_tokens=530, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",subsidiary
"For the Three Months Currency % Change in Ended June 30, % Change as Exchange Rate Constant 2015 2014 Reported Impact Currency (In millions, except percentage information) Mattel Girls & Boys Brands: Barbie $ 80.2 $ 105.3 -24 % -13 % -11 % Other Girls 101.2 117.1 -14 % -19 % 5 % Wheels 91.4 84.2 8 % -18 % 26 % Entertainment 68.1 90.5 -25 % -15 % -10 % 340.9 397.1 -14 % -16 % 2 % Fisher-Price Brands: Core Fisher-Price 105.6 110.9 -5 % -14 % 9 % Fisher-Price Friends 45.5 41.9 9 % -14 % 23 % Other Fisher-Price 0.1 1.0 -92 % -1 % -91 % 151.2 153.8 -2 % -14 % 12 % Construction and Arts & Crafts Brands 19.4 18.5 Other - 0.5 Total Gross Sales $ 511.5 $ 569.9 -10 % -15 % 5 % Table of Contents","['Mattel', 'Barbie']",owner_of,manufacturer.,"ModelResponse(id='chatcmpl-ddf6e3d6-a767-7006-085a-44097148e5ec', created=1738132396, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=521, total_tokens=524, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",manufacturer
"For the Three Months Currency % Change in Ended June 30, % Change as Exchange Rate Constant 2015 2014 Reported Impact Currency (In millions, except percentage information) Mattel Girls & Boys Brands: Barbie $ 80.2 $ 105.3 -24 % -13 % -11 % Other Girls 101.2 117.1 -14 % -19 % 5 % Wheels 91.4 84.2 8 % -18 % 26 % Entertainment 68.1 90.5 -25 % -15 % -10 % 340.9 397.1 -14 % -16 % 2 % Fisher-Price Brands: Core Fisher-Price 105.6 110.9 -5 % -14 % 9 % Fisher-Price Friends 45.5 41.9 9 % -14 % 23 % Other Fisher-Price 0.1 1.0 -92 % -1 % -91 % 151.2 153.8 -2 % -14 % 12 % Construction and Arts & Crafts Brands 19.4 18.5 Other - 0.5 Total Gross Sales $ 511.5 $ 569.9 -10 % -15 % 5 % Table of Contents","['Mattel', 'Fisher-Price']",subsidiary,subsidiary.,"ModelResponse(id='chatcmpl-f1ca4e85-0ce6-4a89-5599-32eee6e1f26b', created=1738132396, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='subsidiary.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=527, total_tokens=530, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",subsidiary
"Nobel Prize Winning Professor Eugene Fama from The University of Chicago presented his argument in the 1960’s that financial markets are, in the long run, efficient and that since all information is available for investors to act upon, securities are properly priced.","['Eugene Fama', 'University of Chicago']",employer,employer.,"ModelResponse(id='chatcmpl-fa60707d-0616-6c1b-ca25-644f0219d9a3', created=1738132397, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='employer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=259, total_tokens=262, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",employer
"“Folks, has anyone seen San Lorenzo River lately?” asked Neal Christen, a Santa Cruz native who has taught most of the 30 sessions of the class.","['Sessions', 'Santa Cruz']",headquarters_location,headquarters location.,"ModelResponse(id='chatcmpl-5903803a-bc99-1f94-a29b-07c49bc680d3', created=1738132397, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='headquarters location.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=231, total_tokens=235, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",headquarters_location
Vikram Pandit Transferwise Citigroup,"['Vikram Pandit', 'Citigroup']",employer,CEO.,"ModelResponse(id='chatcmpl-28c733d0-b2f2-5f9d-afee-e61422f4da6b', created=1738132397, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='CEO.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=215, total_tokens=218, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",NO-REL
"Cann points to some material combinations already formed or in the works, on all sides of the industry: Shell-BG Group on the supply side, Baker Hughes-Halliburton in services, and on the purchasing side, the powerful Jera combination between Tokyo Electric Power Co and Chubu Electric Power Co.","['JERA', 'Tokyo']",headquarters_location,owned by.,"ModelResponse(id='chatcmpl-0557413a-2672-5221-bb57-96a98bf61ede', created=1738132397, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=259, total_tokens=263, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
Sources previously said that Philip Morris International Inc was planning to sell down some of its 98.18 percent stake in PT Hanjaya Mandala Sampoerna Tbk and raise at least $1 billion.,"['Sampoerna', 'Philip Morris International']",parent_organization,owned by.,"ModelResponse(id='chatcmpl-1a12718d-0d2f-c79a-a703-c89dbd73667b', created=1738132398, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=257, total_tokens=261, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"Last month, the Hong Kong garment manufacturer said it had so far failed to negotiate an agreement with striking workers at the Artigas factory in Shenzhen, which is a supplier to Fast Retailing, operator of the Uniqlo casual clothing chain.","['UNIQLO', 'clothing']",product_or_material_produced,supplier.,"ModelResponse(id='chatcmpl-c1141c45-93ea-a8b8-2d3a-5e831935a5f9', created=1738132398, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='supplier.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=247, total_tokens=250, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",NO-REL
"Mining stocks were under the cosh, with Anglo American (LSE: AAL.L - news ) , Glencore (Amsterdam: GX8.AS - news ) , BHP Billiton (NYSE: BBL - news ) and Antofagasta (Other OTC: ANFGF - news ) all firmly lower as metals prices fell across the board, with the exception of tin and nickel.","['Glencore', 'mining']",industry,industry.,"ModelResponse(id='chatcmpl-3715a78a-39c8-eb1b-d29e-d9e83eea9260', created=1738132398, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='industry.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=287, total_tokens=290, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",industry
"So, I would forecast such transactions where we do some partnerships to strengthen the business, but not reduce the direct exposure of ArcelorMittal to the mining business.","['ArcelorMittal', 'mining']",industry,industry.,"ModelResponse(id='chatcmpl-b96dde1b-4fe7-c378-dd6c-017f9394af2c', created=1738132398, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='industry.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=239, total_tokens=242, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",industry
"Gou said Foxconn is in talks with billionaire Gautam Adani's Group for electronics manufacturing facilities and has visited Karnataka, Maharashtra, Andhra Pradesh and Gujarat to scout for possible locations for the facilities.","['Foxconn', 'electronics']",industry,manufacturer.,"ModelResponse(id='chatcmpl-38295c73-70d9-c051-992c-c12d070448d1', created=1738132399, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=237, total_tokens=240, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",manufacturer
"A business in Australia with the combined SABMiller portfolio of CUB beers including Victoria Bitter and Carlton Draught, together with the imported brands of Corona and Stella Artois which are part of the Anheuser-Busch InBev portfolio, would go close to having a market share of more than 50 per cent in Australia.","['SABMiller', 'Anheuser-Busch InBev']",parent_organization,owned by.,"ModelResponse(id='chatcmpl-f7bd11f2-5eca-5b1f-f461-f0837c902ae1', created=1738132399, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=294, total_tokens=298, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"A business in Australia with the combined SABMiller portfolio of CUB beers including Victoria Bitter and Carlton Draught, together with the imported brands of Corona and Stella Artois which are part of the Anheuser-Busch InBev portfolio, would go close to having a market share of more than 50 per cent in Australia.","['Stella Artois', 'Anheuser-Busch InBev']",manufacturer,owned by.,"ModelResponse(id='chatcmpl-e242942f-8e8c-cf7b-0b94-3bef36a87c0b', created=1738132399, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=297, total_tokens=301, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"A business in Australia with the combined SABMiller portfolio of CUB beers including Victoria Bitter and Carlton Draught, together with the imported brands of Corona and Stella Artois which are part of the Anheuser-Busch InBev portfolio, would go close to having a market share of more than 50 per cent in Australia.","['SABMiller', 'Anheuser-Busch InBev']",owned_by,owned by.,"ModelResponse(id='chatcmpl-8e2c96fa-47ed-48f9-54d2-f9b99746681d', created=1738132399, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=294, total_tokens=298, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"It is also funding large mining and energy projects, including Pilbara iron ore mine Roy Hill, and the Ichthys LNG project off the north-west coast.","['Pilbara Iron', 'mining']",industry,owned by.,"ModelResponse(id='chatcmpl-1971010b-e64d-d5e6-1002-366d88d16e4c', created=1738132400, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='owned by.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=232, total_tokens=236, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",owned_by
"Germany's exporter-heavy auto industry, home of carmakers such as Volkswagen and Daimler, could be poised for a slowdown next year as demand in foreign markets slows, Siemens Chief Executive Officer Joe Kaeser said in a newspaper interview.","['Joe Kaeser', 'Siemens']",employer,chief executive officer.,"ModelResponse(id='chatcmpl-3526d553-f13c-c694-6b58-99fd07b76449', created=1738132400, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='chief executive officer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=5, prompt_tokens=252, total_tokens=257, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",chief_executive_officer
"Aman Malik, Hindustan Times , New Delhi | Updated: Jul 14, 2015 00:54 IST","['Hindustan Times', 'New Delhi']",headquarters_location,headquarters location.,"ModelResponse(id='chatcmpl-20bddd65-7e10-e284-d9aa-2f26e708f366', created=1738132400, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='headquarters location.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=238, total_tokens=242, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",headquarters_location
"The amount of office space being built in central London rose by 24 per cent in the six months to the end of March, a survey of construction activity by advisory firm Deloitte found earlier this year — the second-biggest increase in 20 years.","['Deloitte', 'London']",headquarters_location,headquarters location.,"ModelResponse(id='chatcmpl-afc7ed7b-036a-ce12-a493-c4bac1a71e7c', created=1738132400, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='headquarters location.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=254, total_tokens=258, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",headquarters_location
"The amount of office space being built in central London rose by 24 per cent in the six months to the end of March, a survey of construction activity by advisory firm Deloitte found earlier this year — the second-biggest increase in 20 years.","['Deloitte', 'London']",location_of_formation,headquarters location.,"ModelResponse(id='chatcmpl-8501b0c7-6454-aa69-b40a-7042df289c3e', created=1738132401, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='headquarters location.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=4, prompt_tokens=254, total_tokens=258, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",headquarters_location
"High-end luxury vehicles including the Bentley Mulsanne (just 13 miles per gallon combined), the Rolls Royce Phantom (14 mpg), the Mercedes-Benz Maybach S600 (15 mpg) and BMW 760Li (15 mpg) aren't helping.","['Rolls Royce Phantom', 'BMW']",manufacturer,manufacturer.,"ModelResponse(id='chatcmpl-d7d85b31-f324-2092-e8fc-b34c481b3033', created=1738132401, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=267, total_tokens=270, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",manufacturer
Australian milk processors have been waiting to see the response from Fonterra and New Zealand dairy farmers to a near halving of global prices for key dairy commodities.,"['Fonterra', 'milk']",product_or_material_produced,manufacturer.,"ModelResponse(id='chatcmpl-4eea3d43-1e16-498b-94e2-f5b5e1b754d6', created=1738132401, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=231, total_tokens=234, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",manufacturer
Australian milk processors have been waiting to see the response from Fonterra and New Zealand dairy farmers to a near halving of global prices for key dairy commodities.,"['Dairy Farmers', 'dairy']",product_or_material_produced,manufacturer.,"ModelResponse(id='chatcmpl-a161d0db-7e9b-baaa-58c1-2d63ee2ee40d', created=1738132401, model='ai21_chat/jamba-1.5-mini', object='chat.completion', system_fingerprint=None, choices=[Choices(finish_reason='stop', index=0, message=Message(content='manufacturer.', role='assistant', tool_calls=None, function_call=None))], usage=Usage(completion_tokens=3, prompt_tokens=228, total_tokens=231, completion_tokens_details=None, prompt_tokens_details=None), service_tier=None)",manufacturer
