prompt,answer,book_name,chapter_number,chapter_name
"7. Which of the following is considered to be a relatively weak tool of monetary policy?

A: quantitative easing
B: altering the discount rate
C: reserve requirements
D: reducing the money supply",B: altering the discount rate,Principles of Economics,28, monetary policy and bank regulation 
"8. A central bank that wants to increase the quantity of money in the economy will:

A: raise the discount rate.
B: sell bonds in open market operations.
C: reverse quantitative easing.
D: buy bonds in open market operations.",D: buy bonds in open market operations.,Principles of Economics,28, monetary policy and bank regulation 
"9. A central bank that desires to reduce the quantity of money in the economy can:

A: raise the reserve requirement.
B: buy bonds in open market operations.
C: lower the discount rate.
D: engage in quantitative easing.",A: raise the reserve requirement.,Principles of Economics,28, monetary policy and bank regulation 
"10. The quantitative easing policies adopted by the Federal Reserve are usually thought of as:

A: short term loans to fill out reserves.
B: temporary emergency measures.
C: traditional monetary policies.
D: a relatively weak tool.",B: temporary emergency measures.,Principles of Economics,28, monetary policy and bank regulation 
"11. Which of the following is described as an innovative and nontraditional method used by the Federal Reserve to expand the quantity of money and credit during the recent U.S. recession?

A: increased discount rate
B: increased reserves requirements
C: open market operations
D: quantitative easing",D: quantitative easing,Principles of Economics,28, monetary policy and bank regulation 
"12. Central Bank policy requires Northern Bank to hold 10% of its deposits as reserves. Northern Bank policy prevents it from holding excess reserves. If the central bank purchases $30 million in bonds from Northern Bank what will be the result?

A: Northern's loan assets increase by $30 million
B: Northern's bond assets increase by $30 million
C: Northern’s net worth changes by $30 million
D: the money supply in the economy decreases",A: Northern's loan assets increase by $30 million,Principles of Economics,28, monetary policy and bank regulation 
"13. The central bank requires Southern to hold 10% of deposits as reserves. Southern Bank's policy prohibits it from holding excess reserves. If the central bank sells $25 million in bonds to Southern Bank which of the following will result?

A: the money supply in the economy decreases
B: Southern's net worth increases by $25 million
C: decrease in Southern's bond assets by $25 million
D: increase in Southern's loan assets of $25 million",A: the money supply in the economy decreases,Principles of Economics,28, monetary policy and bank regulation 
"14. Atlantic Bank is required to hold 10% of deposits as reserves. If the central bank increases the discount rate, how would Atlantic Bank respond?

A: by noting a decrease in net worth
B: by increasing its reserves
C: its balance sheet will be unchanged
D: it can make more loans with increased loan assets",B: by increasing its reserves,Principles of Economics,28, monetary policy and bank regulation 
"15. The Central Bank has raised its reserve requirements from 10% to 12%. If Southern Bank finds that it is not holding enough in reserves to meet the higher requirements, then it will likely:

A: keep track of whether money is flowing in or out of the bank.
B: buy bonds to increase the size of its reserve assets.
C: reduce the quantity of money and loans on the balance sheet.
D: borrow for the short term from the central bank.",D: borrow for the short term from the central bank.,Principles of Economics,28, monetary policy and bank regulation 
"16. When the central bank decides to increase the discount rate, the:

A: money supply increases.
B: interest rates decrease.
C: interest rates are unaffected.
D: interest rates increase.",D: interest rates increase.,Principles of Economics,28, monetary policy and bank regulation 
"17. When the central bank decides it will sell bonds using open market operations:

A: interest rates decrease.
B: the money supply increases.
C: the money supply decreases.
D: the money supply is unaffected.",C: the money supply decreases.,Principles of Economics,28, monetary policy and bank regulation 
"18. When the central bank lowers the reserve requirement on deposits:

A: the money supply increases and interest rates decrease.
B: the money supply and interest rates decrease.
C: the money supply and interest rates increase.
D: the money supply decreases and interest rates increase.",A: the money supply increases and interest rates decrease.,Principles of Economics,28, monetary policy and bank regulation 
"19. Which of the following events would cause interest rates to increase?

A: lower tax rates
B: a higher discount rate
C: lower reserve requirements
D: an open market operation to buy bonds",B: a higher discount rate,Principles of Economics,28, monetary policy and bank regulation 
"20. When the Federal Reserve announces that it is implementing a new interest rate policy, the ____________________ will be affected?

A: real interest rate
B: consumer lending rate
C: nominal interest rate
D: federal funds rate",D: federal funds rate,Principles of Economics,28, monetary policy and bank regulation 
"21. How are the specific interest rates for the lending and borrowing markets determined?

A: U.S. Treasury Department Board policy
B: by the forces of supply and demand
C: through open market operations
D: by altering the discount rate",B: by the forces of supply and demand,Principles of Economics,28, monetary policy and bank regulation 
"22. When the Central Bank acts in a way that causes the money supply to increase while aggregate demand remains unchanged, it is:

A: following a contractionary monetary policy.
B: following quantitative easing policy.
C: following a tight monetary policy.
D: following an expansionary monetary policy.",D: following an expansionary monetary policy.,Principles of Economics,28, monetary policy and bank regulation 
"23. If a Central Bank decides it needs to decrease both the aggregate demand and the money supply, then it will:

A: follow expansionary monetary policy.
B: follow loose monetary policy.
C: follow tight monetary policy.
D: follow quantitative easing policy.",C: follow tight monetary policy.,Principles of Economics,28, monetary policy and bank regulation 
"24. When a Central Bank takes action to decrease the money supply and increase the interest rate, it is following:

A: a loose monetary policy.
B: a contractionary monetary policy.
C: a expansionary monetary policy.
D: a quantitative easing policy.",B: a contractionary monetary policy.,Principles of Economics,28, monetary policy and bank regulation 
"25. When a Central Bank makes a decision that will cause an increase in both the money supply and aggregate demand, it is:

A: following a loose monetary policy.
B: following a tight monetary policy.
C: following a contractionary monetary policy.
D: reversing quantitative easing.",A: following a loose monetary policy.,Principles of Economics,28, monetary policy and bank regulation 
"26. ____________________________ will often cause monetary policy to be considered counterproductive because it makes it hard for the central bank to know when the policy will take effect?

A: Altering the discount rate
B: Reserve requirements
C: Long and variable time lags
D: Quantitative easing",C: Long and variable time lags,Principles of Economics,28, monetary policy and bank regulation 
"27. When banks hold excess reserves because they don’t see good lending opportunities:

A: it negatively affects contractionary monetary policy.
B: it negatively affects expansionary monetary policy.
C: expansionary monetary policy is unaffected.
D: contractionary monetary policy is unaffected.",B: it negatively affects expansionary monetary policy.,Principles of Economics,28, monetary policy and bank regulation 
"28. If the economy is in recession with high unemployment and output below potential GDP, then __________________ would cause the economy to return to its potential GDP?

A: a tight monetary policy
B: fewer loanable funds
C: a loose monetary policy
D: higher interest rates",C: a loose monetary policy,Principles of Economics,28, monetary policy and bank regulation 
"29. The central bank uses a ____________________ monetary policy to offset business related economic contractions and expansions?

A: laissez faire
B: loose
C: contractionary
D: countercyclical",D: countercyclical,Principles of Economics,28, monetary policy and bank regulation 
"30. Regardless of the outcome in the long run, ______________________ always has the effect of stimulating the economy in the short run.

A: expansionary monetary policy
B: contractionary monetary policy
C: reverse quantitative easing policy
D: tight monetary policy",A: expansionary monetary policy,Principles of Economics,28, monetary policy and bank regulation 
"31. What is the name given to the macroeconomic equation MV = PQ?

A: basic velocity of money equation
B: basic quantity equation of output
C: basic quantity equation of money
D: basic velocity of price equation",C: basic quantity equation of money,Principles of Economics,28, monetary policy and bank regulation 
"32. According to the quantity theory, if constant growth in the money supply is combined with fluctuating velocity, which of the following is most likely to result?

A: unpredictable rises and falls in nominal GDP
B: monetary policy will become inevitably imprecise
C: quantity of credit rises above where it otherwise be
D: innovations relating to banking and finance",A: unpredictable rises and falls in nominal GDP,Principles of Economics,28, monetary policy and bank regulation 
"33. According to the basic quantity equation of money, if price and output fall while velocity increases, then:

A: the quantity of money will rise.
B: the quantity of money will fall.
C: the quantity of money will rise before it falls.
D: the quantity of money will rise slowly.",B: the quantity of money will fall.,Principles of Economics,28, monetary policy and bank regulation 
"34. If nominal GDP is 1800 and the money supply is 450, then what is velocity?

A: 25
B: 4.5
C: 4
D: 22",C: 4,Principles of Economics,28, monetary policy and bank regulation 
"35. If GDP is 3600 and the money supply is 300, what is the velocity?

A: 18
B: 8
C: 4.57
D: 12",D: 12,Principles of Economics,28, monetary policy and bank regulation 
"36. In good economic times, a surge in lending exaggerates the episode of economic growth. Which of the following adaptations of monetary policy can moderate these exaggerated effects?

A: price stability to reinforce effect of deposit insurance
B: monitoring asset prices and leverage
C: quantitative easing when banks are under stress
D: inflation-targeting lender of last resort policies",B: monitoring asset prices and leverage,Principles of Economics,28, monetary policy and bank regulation 
"37. If you were to survey central bankers from around the world and ask them what they believe the primary task of monetary policy should be, what would the most popular answer likely be?

A: leverage cycle
B: bank runs
C: fighting inflation
D: bank supervision",C: fighting inflation,Principles of Economics,28, monetary policy and bank regulation 
"38. If the original level of aggregate demand is AD0, then an expansionary monetary policy that shifts aggregate demand to AD1 will only:

A: create an inflationary increase in price level.
B: create an increase in GDP.
C: create an increase in unemployment.
D: create a deflationary loss in price level.",A: create an inflationary increase in price level.,Principles of Economics,28, monetary policy and bank regulation 
"39. If nominal GDP is 2700 and the money supply is 900, what is velocity?

A: 25
B: 13.5
C: 3
D: .33",C: 3,Principles of Economics,28, monetary policy and bank regulation 
"40. If GDP is 2400 and the money supply is 600, then what is the velocity?

A: 18.3
B: 4
C: 4.57
D: 12",B: 4,Principles of Economics,28, monetary policy and bank regulation 
"41. If GDP is 1800 and the money supply is 300, then what is the velocity?

A: 18.3
B: 8
C: 4.57
D: 6
Answer:
Reference:
Explanation:
Type: Multiple Choice          Difficulty: Medium          Category: Apply
42. If the economy is at equilibrium as shown in the diagram above, then a contractionary monetary policy will
A. increase unemployment, but have little effect on inflation.
B. increase unemployment and decrease inflation.
C. increase output and increase inflation.
D. have no effect on output, but increase inflation.",A: 18.3,Principles of Economics,28, monetary policy and bank regulation 
"43. If the economy is at equilibrium as shown in the diagram above, then an expansionary monetary policy will:

A: have no effect on both unemployment and inflation.
B: reduce unemployment, but increase inflation.
C: reduce both unemployment and inflation.
D: reduce unemployment, but have little effect on inflation.","D: reduce unemployment, but have little effect on inflation.",Principles of Economics,28, monetary policy and bank regulation 
"44. The diagram above refers to a private closed economy.  In this instance, the equilibrium GDP is:

A: $60 billion.
B: $180 billion.
C: between $60 and $180 billion.
D: $60 billion at all levels of GDP.",B: $180 billion.,Principles of Economics,28, monetary policy and bank regulation 
"1. Philosophers draw a distinction between positive statements, which describe the world as it is, and ___________________s, which describe how the world should be.

A: normative statement
B: budget constraint
C: trade-off
D: opportunity cost",A: normative statement,Principles of Economics,2, choice in world of scarcity 
"2. Attending college is a case where the ________________ exceeds the monetary cost.

A: budget constraint
B: marginal analysis
C: opportunity cost
D: marginal utility",C: opportunity cost,Principles of Economics,2, choice in world of scarcity 
"3. As depicted in  _________________________________, it is necessary to give up some of one good to gain more of the other good.

A: the production possibilities frontier
B: allocative efficiency
C: scarcity
D: utility",A: the production possibilities frontier,Principles of Economics,2, choice in world of scarcity 
"4. Refer to Figure 2-1. An economy is operating at full employment, and then workers in the bread industry are laid off. This change is portrayed in the movement from:

A: A to B
B: B to E
C: C to F
D: G to F",C: C to F,Principles of Economics,2, choice in world of scarcity 
"5. Refer to Figure 2-1. Along the production possibilities frontier, the most efficient point of production depicted is:

A: Point B
B: Point C
C: Point D
D: All points on the production possibilities frontier are equally efficient.",D: All points on the production possibilities frontier are equally efficient.,Principles of Economics,2, choice in world of scarcity 
"6. Refer to Figure 2-1. The most inefficient point depicted is:

A: Point A
B: Point C
C: Point D
D: Point G",D: Point G,Principles of Economics,2, choice in world of scarcity 
"7. Why is there scarcity?

A: Because the opportunity set determines this.
B: Because theory dictates it.
C: Because our unlimited wants exceed our limited resources
D: Because human wants are limited.",C: Because our unlimited wants exceed our limited resources,Principles of Economics,2, choice in world of scarcity 
"8. Scarcity exists because of:

A: the market mechanism.
B: specialization and division of labor.
C: the allocation of goods by prices
D: unlimited wants and limited resources.",D: unlimited wants and limited resources.,Principles of Economics,2, choice in world of scarcity 
"9. Scarcity implies that:

A: consumers would be willing to purchase the same quantity of a good at a higher price.
B: it is impossible to completely fulfill the unlimited human desire for goods and services with the limited resources available.
C: at the current market price, consumers are willing to purchase more of a good than suppliers are willing to produce.
D: consumers are too poor to afford the goods and services available.",B: it is impossible to completely fulfill the unlimited human desire for goods and services with the limited resources available.,Principles of Economics,2, choice in world of scarcity 
"10. Gomer decides to spend an hour playing basketball rather than studying. His opportunity cost is:

A: nothing, because he enjoys playing basketball more than studying.
B: the increase in skill he obtains from playing basketball for that hour.
C: the benefit to his grades from studying for an hour
D: nothing, because he had a free pass into the sports complex to play basketball.",C: the benefit to his grades from studying for an hour,Principles of Economics,2, choice in world of scarcity 
"11. ""If I didn't have class tonight, I would save the $4 campus parking fee and spend four hours at work where I earn $10 per hour."" The opportunity cost of attending class this evening is:

A: $0
B: $4
C: $40
D: $44",D: $44,Principles of Economics,2, choice in world of scarcity 
"12. The opportunity cost of attending university is likely to include all except which of the following?

A: the cost of haircuts received during the school term
B: the income you forgo in order to attend classes
C: tuition fees
D: the cost of required textbooks",A: the cost of haircuts received during the school term,Principles of Economics,2, choice in world of scarcity 
"13. Referring to Table 2-1:  A student has only a few hours to prepare for two different exams this afternoon. The above table shows alternative possible exam scores with three alternative uses of the student's time. The opportunity cost of scoring a 94 on the economics exam rather than a 77 is:

A: 8 points on the history exam.
B: 15 points on the history exam.
C: 14 points on the history exam.
D: 17 points on the history exam.",B: 15 points on the history exam.,Principles of Economics,2, choice in world of scarcity 
"14. Refer to Table 2-1. A student has only a few hours to prepare for two different exams tomorrow morning. The above table shows alternative possible exam outcomes with three alternative uses of the student's time. The opportunity cost of scoring an 84 on the history exam rather than 76 is:

A: 10 points on the economics exam
B: 8 points on the history exam
C: 7 points on the economics exam
D: 12 points on the economics exam",C: 7 points on the economics exam,Principles of Economics,2, choice in world of scarcity 
"15. The opportunity cost of an action:

A: can be determined by considering both the benefits that flow from as well as the monetary costs incurred as a result of the action.
B: can be determined by adding up the bills incurred as a result of the action.
C: can be objectively determined only by economists.
D: is a subjective valuation that can be determined only by the individual who chooses the action.",D: is a subjective valuation that can be determined only by the individual who chooses the action.,Principles of Economics,2, choice in world of scarcity 
"16. The slope of the _________________ is determined by the relative price of the two goods, which is calculated by taking the price of one good and dividing it by the price of the other good.

A: personal preference
B: utility level
C: budget constraint
D: opportunity set",C: budget constraint,Principles of Economics,2, choice in world of scarcity 
"17. Most choices involve _________________, which involves comparing the benefits and costs of choosing a little more or a little less of a good.

A: utility
B: marginal analysis
C: the budget constraint
D: consumption",B: marginal analysis,Principles of Economics,2, choice in world of scarcity 
"18. Marginal thinking is best demonstrated by:

A: choosing to spend one more hour studying economics because you think the improvement in your score on the next quiz will be worth the sacrifice of time.
B: deciding to never purchase a coat made with animal skins or furs
C: acquiring the information relevant to a choice before making that choice
D: measuring all of the costs of a meal against all of the benefits when deciding whether to order a second milkshake",A: choosing to spend one more hour studying economics because you think the improvement in your score on the next quiz will be worth the sacrifice of time.,Principles of Economics,2, choice in world of scarcity 
"19. The marginal benefit of a slice of pizza is the:

A: total amount that a consumer is willing to pay for a whole pizza, divided by the number of slices
B: difference between the value of the slice to the consumer and the price of the slice.
C: maximum amount that a consumer is willing to pay for the slice.
D: price of the slice of pizza",C: maximum amount that a consumer is willing to pay for the slice.,Principles of Economics,2, choice in world of scarcity 
"20. The general pattern that consumption of the first few units of any good tends to bring a higher level of _______ to a person than consumption of later units is a common pattern.

A: utility
B: marginal benefit
C: opportunity cost
D: sunk costs",A: utility,Principles of Economics,2, choice in world of scarcity 
"21. The lesson of __________ is to forget about the money that’s irretrievably gone and instead to focus on the marginal costs and benefits of future options.

A: marginal utility
B: sunk costs
C: marginal analysis
D: budget constraints",B: sunk costs,Principles of Economics,2, choice in world of scarcity 
"22. The model that economists use for illustrating the process of individual choice in a situation of scarcity is the _________________, sometimes also called the opportunity set, a diagram which shows what choices are possible.

A: consumption set
B: budget constraint
C: original budget
D: income cap",B: budget constraint,Principles of Economics,2, choice in world of scarcity 
"23. The leader of a federal political party made the following campaign promise: ""My administration will increase national defense without requiring sacrifices elsewhere in the economy."" The promise can be kept if:

A: the economy moves along the production possibilities in the direction of a greater quantity of defense.
B: the economy moves from a point inside the production possibilities curve toward a point on the production possibilities curve.
C: the production possibilities frontier shifts outward due to an improvement in technology.
D: either b) or c) occurs, but not as a result of a).","D: either b) or c) occurs, but not as a result of a).",Principles of Economics,2, choice in world of scarcity 
"24. Refer to Figure 2-2. At Point A in the production possibilities graph shown above, the economy:

A: is not using its resources efficiently.
B: is using its resources efficiently while producing clothing but no food.
C: is using its resources efficiently while producing food but no clothing.
D: is using its resources efficiently to produce both food and clothing.",A: is not using its resources efficiently.,Principles of Economics,2, choice in world of scarcity 
"25. Refer to Figure 2-2. When the economy moves from Point A to Point B in the diagram above:

A: the economy begins using its resources efficiently to produce both food and clothing.
B: the economy operates at its productive capacity once it reaches Point B.
C: the economy increases production of both clothing and food.
D: All of the above occur.",D: All of the above occur.,Principles of Economics,2, choice in world of scarcity 
"26. Philosophers draw a distinction between ___________________, which describe the world as it is, and normative statements, which describe how the world should be.

A: negative statements
B: positive statements
C: tradeoffs
D: utilitarianism",B: positive statements,Principles of Economics,2, choice in world of scarcity 
"27. The law of ____________________________ explains why people and societies rarely make all-or-nothing choices.

A: consumption
B: marginal analysis
C: diminishing marginal utility
D: utility",C: diminishing marginal utility,Principles of Economics,2, choice in world of scarcity 
"28. As a person receives more of a good, the _______________ from each additional unit of the good declines.

A: utility
B: sunk costs
C: marginal utility
D: budget constraint",C: marginal utility,Principles of Economics,2, choice in world of scarcity 
"29. Which of the following would most likely shift the production possibilities curve inward?

A: an increase in the number of hours factories are in use
B: a decrease in the average number of hours worked per week as the labor force chooses to enjoy more leisure time
C: an increase in the production of capital goods
D: technological progress",B: a decrease in the average number of hours worked per week as the labor force chooses to enjoy more leisure time,Principles of Economics,2, choice in world of scarcity 
"30. The slope of the _________________ is determined by the relative price of the two goods, which is calculated by taking the price of one good and dividing it by the price of the other good.

A: Opportunity cost
B: productive efficiency
C: budget constraint
D: production possibilities frontier",C: budget constraint,Principles of Economics,2, choice in world of scarcity 
"31. In many cases, it is reasonable to refer to the ________________ as the price.

A: budget constraint
B: sunk cost
C: opportunity cost
D: marginal utility",C: opportunity cost,Principles of Economics,2, choice in world of scarcity 
"32. The lesson of __________ is to forget about the money that’s irretrievably gone and instead to focus on the marginal costs and benefits of future options.

A: sunk costs
B: opportunity costs
C: marginal analysis
D: budget constraints",A: sunk costs,Principles of Economics,2, choice in world of scarcity 
"33. In deciding how many hours to work, Beulah will make a choice that maximizes her _______; that is, she will choose according to her preferences for leisure time and income.

A: budget constraint
B: opportunity set
C: utility
D: production possibilities frontier",C: utility,Principles of Economics,2, choice in world of scarcity 
"34. The model that economists use for illustrating the process of individual choice in a situation of scarcity is the budget constraint, sometimes also called the _______________, a diagram which shows what choices are possible.

A: opportunity set
B: consumption choice
C: time value of money
D: risk premium",A: opportunity set,Principles of Economics,2, choice in world of scarcity 
"35. Most real-world choices aren't about getting all of one thing or another, instead, most choices involve _________________, which involves comparing the benefits and costs of choosing a little more or a little less of a good.

A: utility
B: opportunity cost
C: benefit analysis
D: marginal analysis",D: marginal analysis,Principles of Economics,2, choice in world of scarcity 
"36. Economists refer to this pattern, the ___________________________________, which means that as a person receives more of a good, the additional or marginal utility from each additional unit of the good declines.

A: law of trade-offs
B: law of diminishing marginal utility
C: production possibilities frontier
D: law of increasing marginal utility",B: law of diminishing marginal utility,Principles of Economics,2, choice in world of scarcity 
"37. The choice on a production possibilities set that is socially preferred, or the choice on an individual’s budget constraint that is personally preferred, will display _____________________.

A: allocative efficiency
B: the production possibilities frontier
C: trade-offs
D: scarcity",A: allocative efficiency,Principles of Economics,2, choice in world of scarcity 
"1. In economics, a firm that faces no competitors is referred to as _________________.

A: an oligopoly
B: a monopoly
C: a perfect competitor
D: an oligopolizor",B: a monopoly,Principles of Economics,7, cost industry structure 
"2. ________________________ arises where many firms are competing in a market to sell similar but differentiated products.

A: Oligopolistic competition
B: Perfect competition
C: Monopolistic competition
D: Monogopolised competition",C: Monopolistic competition,Principles of Economics,7, cost industry structure 
"3. A firm's ___________ consist of expenditures that must be made before production starts that typically, over the short run, _______________ regardless of the level of production.

A: fixed costs; do not change,
B: variable costs; are constantly changing,
C: fixed costs; are consistently changing,
D: variable costs; do not change,","A: fixed costs; do not change,",Principles of Economics,7, cost industry structure 
"4. ______________ include all of the costs of production that increase with the quantity produced.

A: Fixed costs
B: Variable costs
C: Average costs
D: Average variable costs",B: Variable costs,Principles of Economics,7, cost industry structure 
"5. ____________________________ occur when the marginal gain in output diminishes as each additional unit of input is added.

A: Diminishing variable returns
B: Diminishing average returns
C: Diminishing marginal returns
D: Diminishing marginal costs",C: Diminishing marginal returns,Principles of Economics,7, cost industry structure 
"6. In order to determine ____________, the firm's total costs must be divided by the quantity of its output.

A: diminishing marginal returns
B: fixed costs
C: variable cost
D: average cost",D: average cost,Principles of Economics,7, cost industry structure 
"7. In order to determine the average variable cost, the firm's variable costs are divided by _______________________.

A: its' fixed costs
B: the quantity of output
C: its' average costs
D: diminishing marginal costs",B: the quantity of output,Principles of Economics,7, cost industry structure 
"8. The term _____________ is used to describe the additional cost of producing one more unit.

A: average cost
B: fixed cost
C: variable cost
D: marginal cost",D: marginal cost,Principles of Economics,7, cost industry structure 
"9. In order to reduce the harmful affects of recession and carbon emissions, the government provided tax incentives for manufacturing firm's to ___________________ that provide alternative, more efficient methods of combining inputs to produce output.

A: acquire energy efficient production technologies
B: increase the returns to scale
C: maintain constant returns to scale
D: create perfect competition between firms",A: acquire energy efficient production technologies,Principles of Economics,7, cost industry structure 
"10. The term __________________ describes a situation where the quantity of output rises, but the average cost of production falls.

A: diminishing marginal returns
B: marginal cost output
C: economies of scale
D: diseconomies of scale",C: economies of scale,Principles of Economics,7, cost industry structure 
"11. In microeconomics, the term _____________________ is synonymous with economies of scale.

A: diminishing marginal returns
B: increasing returns to scale
C: decreasing returns to scale
D: constant returns to scale",B: increasing returns to scale,Principles of Economics,7, cost industry structure 
"12. The term ""constant returns to scale"" describes a situation where

A: expanding all inputs does not change the average cost of production.
B: a larger-scale firm can produce at a lower cost than a smaller-scale firm.
C: expanding all inputs changes the average cost of production.
D: the quantity of output rises and the average cost of production falls.",A: expanding all inputs does not change the average cost of production.,Principles of Economics,7, cost industry structure 
"13. In microeconomics, the term ___________________ is synonymous with decreasing returns of scale.

A: monopoly
B: economies of scale
C: diminishing returns
D: diseconomies of scale",D: diseconomies of scale,Principles of Economics,7, cost industry structure 
"14. If a firm is experiencing _____________________, then as the quantity of output rises, the average cost of production rises.

A: decreasing returns to scale
B: consent returns to scale
C: economies of scale
D: increasing returns to scale",A: decreasing returns to scale,Principles of Economics,7, cost industry structure 
"15. In the US economy, nearly half of all the workers employed by private firms work at

A: 18,000 firms with fewer than 100 employees.
B: 18,000 large firms that employ more than 500 workers.
C: 26,000 firms with fewer than 100 employees.
D: 26,000 large firms that employ more than 300 workers.","B: 18,000 large firms that employ more than 500 workers.",Principles of Economics,7, cost industry structure 
"16. _____________ is calculated by taking the quantity of everything that is sold and multiplying it by the sale price.

A: Total revenue
B: Total profits
C: Average profit margin
D: Total cost",A: Total revenue,Principles of Economics,7, cost industry structure 
"17. ___________ include all spending on labor, machinery, tools, and supplies purchased from other firms.

A: Total profits
B: Total revenues
C: Total costs
D: Total profit margins",C: Total costs,Principles of Economics,7, cost industry structure 
"18. Approximately what percentage of the US labor force is employed by firms that have fewer than 100 employees?

A: 63%
B: 50%
C: 45%
D: 35%",D: 35%,Principles of Economics,7, cost industry structure 
"19. According to the definition of profit, if a profit-maximizing firm will always attempt to produce its desired level of output at the lowest possible cost, then it will

A: do so regardless of what type of competition exists in a market.
B: take a long-run perspective on costs, when such costs cannot be adjusted.
C: take a short-run perspective on labor costs which cannot be immediately changed.
D: breakdown its cost structure according to short-run adjustments.",A: do so regardless of what type of competition exists in a market.,Principles of Economics,7, cost industry structure 
"20. The ______________ of all firms can be broken down into some common underlying patterns.

A: total revenues
B: diminishing short-run costs
C: cost structure
D: diminishing long-run costs",C: cost structure,Principles of Economics,7, cost industry structure 
"21. If a solar panel manufacturer wants to look at its total costs of production in the short run, which of the following would provide a useful starting point?

A: divide total costs into two categories: variable costs that can't be changed in the short run and fixed costs that can be
B: divide the total costs of production by the quantity of output
C: divide the variable costs of production by the quantity of output
D: divide total costs into two categories: fixed costs that can’t be changed in the short run and variable costs that can be",D: divide total costs into two categories: fixed costs that can’t be changed in the short run and variable costs that can be,Principles of Economics,7, cost industry structure 
"22. Which of the following falls outside of the classification of business expenses that fall into the category of fixed costs?

A: costs that must be made before production starts
B: costs that vary according to specific line of business
C: costs incurred in the act of producing
D: costs incurred as advertising expenses",C: costs incurred in the act of producing,Principles of Economics,7, cost industry structure 
"23. Which of the following falls outside of the classification of business expenditures that fall into the category of variable costs?

A: costs that increase with the quantity produced
B: costs of research and development
C: costs related to labor expenditures
D: costs related to physical inputs",B: costs of research and development,Principles of Economics,7, cost industry structure 
"24. Marcella operates a small, but very successful art gallery. All but one of the following can be classified as a variable cost arising from the physical inputs Marcella requires to operate her business. Which is it?

A: physical space for the gallery
B: costs of purchasing art work to sell in the gallery
C: wages paid to three part-time employees
D: accountant's fees for preparing tax returns",A: physical space for the gallery,Principles of Economics,7, cost industry structure 
"25. Why would labor be treated as a variable cost?

A: they are costs incurred in the act of producing that will decrease with quantity produced
B: they are made before production starts and vary according to the specific line of business
C: labor costs are an input cost that firms are unable to change in the short run
D: producing larger quantities of a good or service generally requires more workers",D: producing larger quantities of a good or service generally requires more workers,Principles of Economics,7, cost industry structure 
"26. The graph above illustrates the total cost function for GoodieCookie Co. The changing slope of the total cost curve reflects this company's

A: decreasing average total costs.
B: decreasing marginal costs.
C: decreasing average variable costs.
D: decreasing fixed costs.",B: decreasing marginal costs.,Principles of Economics,7, cost industry structure 
"27. The graph above illustrates the total cost function for GoodieCookie Co.  How are the company's fixed costs represented in this graph?

A: by adding up the fixed costs
B: at any vertical axis point where the total cost curve never equals zero
C: as the point where the total cost curve touches the vertical axis
D: by adding up the variable costs",C: as the point where the total cost curve touches the vertical axis,Principles of Economics,7, cost industry structure 
"28. If a paper mill shuts down its operations for three months so that it produces nothing, its __________________ will be reduced to zero?

A: variable costs
B: fixed costs
C: opportunity costs
D: total cost",A: variable costs,Principles of Economics,7, cost industry structure 
"29. The table below sets out cost information for the production of volley balls. Some values are missing. Which of the following statements is correct?

A: A = 42; E = 40
B: A = 70; E = 40
C: A = 42, E = 12
D: A = 70; E = 12","C: A = 42, E = 12",Principles of Economics,7, cost industry structure 
"30. Mindy's company manufactures rubber balls used by elementary schools for playground activities. The table below sets out her firm's production cost information. Some values are missing. Which of the following statements is correct?

A: A = 20; E = 45
B: A = 25; E = 45
C: A = 25; E = 5
D: A = 20; E = 5",D: A = 20; E = 5,Principles of Economics,7, cost industry structure 
"31. Refer to the table below.
If this information were used to create a total cost graph, the curve should

A: begin at 40 on the vertical axis and slope upward.
B: become steeper as quantity increases.
C: become steeper due to diminishing returns.
D: reflect all of the above.",D: reflect all of the above.,Principles of Economics,7, cost industry structure 
"32. Refer to the table below.
If the firm produces 5 units that it sells at a price of $30.00 each, what will its profits or losses equal?

A: losses equal $5
B: profits equal $5
C: profits equal $25
D: losses equal $25",A: losses equal $5,Principles of Economics,7, cost industry structure 
"33. Refer to the table below.
If the firm produces 5 units that it sells for $39.00 each, what will its profits or losses equal?

A: losses equal $40
B: profits equal $70
C: profits equal $40
D: losses equal $70",C: profits equal $40,Principles of Economics,7, cost industry structure 
"34. Refer to the table below.
If the firm sells 5 units at a price of $30 each, then the marginal unit produced

A: costs more than the average cost.
B: is subtracting from profits.
C: costs the same as the average cost.
D: is adding to profits.",B: is subtracting from profits.,Principles of Economics,7, cost industry structure 
"35. I’MABigCorp. produces and sells kitchen wares. Last year, it produced 7,000 can openers and sold each one for $6. To produce the 7,000 can openers, the company incurred variable costs of $28,000 and a total cost of $45,000.  I'MABIGCorp.'s average fixed cost to produce the 7,000 can openers was

A: $1.50
B: $1.23
C: $2.25
D: $2.43",D: $2.43,Principles of Economics,7, cost industry structure 
"36. I'MaPizzaCo. produces and sells specialty pizzas. Last year, it produced 8,000 mushroom, sausage and spinach pizzas and sold each one for $8. To produce these 8,000 specialty pizzas, the company incurred variable costs of $24,000 and a total cost of $40,000.  I'MaPizzaCo's average fixed cost to produce 8,000 specialty pizzas was

A: $3.00
B: $2.00
C: $1.80
D: $1.60",B: $2.00,Principles of Economics,7, cost industry structure 
